"IdEmpresa";"IdOT";"Item";"Estado";"Venta";"Costo"
"1";"1326";"10";"1";"44000";"37000"
"1";"1326";"11";"1";"44000";"37000"
"1";"1326";"12";"1";"44000";"37000"
"1";"1327";"1";"1";"67250";"57000"
"1";"1327";"2";"1";"67250";"59000"
"1";"1328";"1";"1";"80000";"67000"
"1";"1328";"2";"1";"80000";"67000"
"1";"1328";"3";"1";"80000";"71000"
"1";"1328";"4";"1";"80000";"67000"
"1";"1329";"1";"1";"80000";"67000"
"1";"1329";"2";"1";"80000";"67000"
"1";"1329";"3";"1";"80000";"67000"
"1";"1329";"4";"1";"80000";"62000"
"1";"1330";"1";"1";"80000";"67000"
"1";"1330";"2";"1";"80000";"67000"
"1";"1330";"3";"1";"80000";"67000"
"1";"1330";"4";"1";"80000";"67000"
"1";"1331";"1";"1";"44000";"37000"
"1";"1331";"2";"1";"44000";"37000"
"1";"1331";"3";"1";"44000";"37000"
"1";"1331";"4";"1";"44000";"37000"
"1";"1331";"5";"1";"44000";"37000"
"1";"1331";"6";"1";"44000";"37000"
"1";"1331";"7";"1";"44000";"37000"
"1";"1331";"8";"1";"44000";"37000"
"1";"1331";"9";"1";"44000";"37000"
"1";"1331";"10";"1";"44000";"37000"
"1";"1331";"11";"1";"44000";"37000"
"1";"1331";"12";"1";"44000";"23000"
"1";"1332";"1";"1";"47000";"37000"
"1";"1332";"2";"1";"47000";"37000"
"1";"1333";"1";"1";"15000";"10000"
"1";"1333";"2";"1";"15000";"10000"
"1";"1333";"3";"1";"15000";"10000"
"1";"1333";"4";"1";"15000";"10000"
"1";"1333";"5";"1";"15000";"10000"
"1";"1333";"6";"1";"15000";"10000"
"1";"1334";"1";"1";"44000";"37000"
"1";"1334";"2";"1";"44000";"37000"
"1";"1334";"3";"1";"44000";"23000"
"1";"1334";"4";"1";"44000";"37000"
"1";"1334";"5";"1";"44000";"37000"
"1";"1334";"6";"1";"44000";"37000"
"1";"1334";"7";"1";"44000";"37000"
"1";"1334";"8";"1";"44000";"37000"
"1";"1334";"9";"1";"44000";"37000"
"1";"1334";"10";"1";"44000";"37000"
"1";"1334";"11";"1";"44000";"37000"
"1";"1334";"12";"1";"44000";"37000"
"1";"1335";"1";"1";"67250";"57000"
"1";"1336";"1";"1";"67250";"57000"
"1";"1337";"1";"1";"67250";"59000"
"1";"1338";"1";"1";"67250";"57000"
"1";"1339";"1";"1";"50000";"40000"
"1";"1340";"1";"1";"55000";"43000"
"1";"1340";"2";"1";"55000";"43000"
"1";"1341";"1";"1";"45000";"40000"
"1";"1341";"2";"1";"45000";"40000"
"1";"1342";"1";"1";"48000";"40000"
"1";"1342";"2";"1";"48000";"40000"
"1";"1343";"1";"1";"44000";"37000"
"1";"1343";"2";"1";"44000";"37000"
"1";"1343";"3";"1";"44000";"37000"
"1";"1343";"4";"1";"44000";"37000"
"1";"1343";"5";"1";"44000";"37000"
"1";"1343";"6";"1";"44000";"37000"
"1";"1343";"7";"1";"44000";"37000"
"1";"1343";"8";"1";"44000";"37000"
"1";"1343";"9";"1";"44000";"37000"
"1";"1343";"10";"1";"44000";"37000"
"1";"1343";"11";"1";"44000";"37000"
"1";"1343";"12";"1";"44000";"37000"
"1";"1344";"1";"1";"82000";"67000"
"1";"1344";"2";"1";"82000";"67000"
"1";"1344";"3";"1";"82000";"71000"
"1";"1344";"4";"1";"82000";"71000"
"1";"1345";"1";"1";"82000";"71000"
"1";"1346";"1";"1";"54000";"44000"
"1";"1346";"2";"1";"54000";"47000"
"1";"1346";"3";"1";"54000";"46000"
"1";"1346";"4";"1";"54000";"47000"
"1";"1346";"5";"1";"54000";"46000"
"1";"1347";"1";"1";"80000";"45000"
"1";"1348";"1";"1";"80000";"45000"
"1";"1349";"1";"1";"80000";"45000"
"1";"1350";"1";"1";"80000";"65000"
"1";"1351";"1";"1";"67250";"57000"
"1";"1351";"2";"1";"67250";"57000"
"1";"1351";"3";"1";"67250";"57000"
"1";"1352";"1";"1";"80000";"65000"
"1";"1353";"1";"1";"80000";"45000"
"1";"1353";"2";"1";"80000";"45000"
"1";"1353";"3";"1";"80000";"45000"
"1";"1353";"4";"1";"80000";"65000"
"1";"1354";"1";"1";"114000";"55000"
"1";"1354";"2";"1";"114000";"80000"
"1";"1355";"1";"1";"15000";"10000"
"1";"1355";"2";"1";"15000";"10000"
"1";"1355";"3";"1";"15000";"10000"
"1";"1355";"4";"1";"15000";"10000"
"1";"1356";"1";"1";"15000";"10000"
"1";"1356";"2";"1";"15000";"10000"
"1";"1357";"1";"1";"48000";"40000"
"1";"1357";"2";"1";"48000";"40000"
"1";"1358";"1";"1";"82000";"71000"
"1";"1358";"2";"1";"82000";"67000"
"1";"1358";"3";"1";"82000";"71000"
"1";"1358";"4";"1";"82000";"71000"
"1";"1359";"1";"1";"67250";"57000"
"1";"1359";"2";"1";"67250";"57000"
"1";"1359";"3";"1";"67250";"59000"
"1";"1359";"4";"1";"67250";"57000"
"1";"1359";"5";"1";"67250";"59000"
"1";"1360";"1";"1";"82000";"62000"
"1";"1361";"1";"1";"82000";"71000"
"1";"1361";"2";"1";"82000";"71000"
"1";"1362";"1";"1";"82000";"71000"
"1";"1362";"2";"1";"82000";"71000"
"1";"1362";"3";"1";"82000";"71000"
"1";"1363";"1";"1";"82000";"71000"
"1";"1364";"1";"1";"82000";"71000"
"1";"1365";"1";"1";"48000";"40000"
"1";"1366";"1";"1";"48000";"35000"
"1";"1368";"1";"1";"82000";"71000"
"1";"1369";"1";"1";"82000";"62000"
"1";"1371";"2";"1";"54000";"48000"
"1";"1371";"3";"1";"54000";"46000"
"1";"1372";"1";"1";"54000";"46000"
"1";"1373";"1";"1";"51000";"44000"
"1";"1373";"2";"1";"51000";"47000"
"1";"1374";"1";"1";"54000";"46000"
"1";"1374";"2";"1";"54000";"46000"
"1";"1374";"3";"1";"54000";"46000"
"1";"1375";"1";"1";"86390";"75000"
"1";"1376";"1";"1";"86390";"75000"
"1";"1377";"1";"1";"86390";"71000"
"1";"1377";"2";"1";"86390";"71000"
"1";"1378";"1";"1";"48000";"40000"
"1";"1378";"2";"1";"48000";"40000"
"1";"1379";"1";"1";"56500";"46000"
"1";"1379";"2";"1";"56500";"46000"
"1";"1379";"3";"1";"56500";"46000"
"1";"1379";"4";"1";"56500";"44000"
"1";"1379";"5";"1";"56500";"46000"
"1";"1379";"6";"1";"56500";"47000"
"1";"1380";"1";"1";"86390";"75000"
"1";"1380";"2";"1";"86390";"67000"
"1";"1381";"1";"1";"115000";"55000"
"1";"1381";"2";"1";"115000";"55000"
"1";"1382";"1";"1";"55000";"40000"
"1";"1382";"2";"1";"55000";"48000"
"1";"1384";"1";"1";"86390";"75000"
"1";"1384";"2";"1";"86390";"75000"
"1";"1384";"3";"1";"86390";"75000"
"1";"1384";"4";"1";"86390";"62000"
"1";"1386";"1";"1";"69750";"59000"
"1";"1386";"2";"1";"69750";"59000"
"1";"1387";"1";"1";"69750";"61000"
"1";"1387";"2";"1";"69750";"61000"
"1";"1387";"3";"1";"69750";"61000"
"1";"1388";"1";"1";"86390";"75000"
"1";"1388";"2";"1";"86390";"75000"
"1";"1388";"3";"1";"86390";"62000"
"1";"1389";"1";"1";"55000";"49000"
"1";"1389";"2";"1";"55000";"49000"
"1";"1390";"1";"1";"69750";"57000"
"1";"1390";"2";"1";"69750";"59000"
"1";"1390";"3";"1";"69750";"57000"
"1";"1390";"4";"1";"69750";"59000"
"1";"1390";"5";"1";"69750";"61000"
"1";"1390";"6";"1";"69750";"61000"
"1";"1391";"1";"1";"56500";"44000"
"1";"1391";"2";"1";"56500";"47000"
"1";"1391";"3";"1";"56500";"47000"
"1";"1392";"1";"1";"55000";"48000"
"1";"1392";"2";"1";"55000";"40000"
"1";"1393";"1";"1";"55000";"40000"
"1";"1393";"2";"1";"55000";"48000"
"1";"1393";"3";"1";"55000";"48000"
"1";"1394";"1";"1";"86390";"75000"
"1";"1394";"2";"1";"86390";"75000"
"1";"1394";"3";"1";"86390";"75000"
"1";"1394";"4";"1";"86390";"75000"
"1";"1395";"1";"1";"55000";"48000"
"1";"1395";"2";"1";"55000";"48000"
"1";"1396";"1";"1";"55000";"48000"
"1";"1396";"2";"1";"55000";"48000"
"1";"1396";"3";"1";"55000";"48000"
"1";"1396";"4";"1";"55000";"40000"
"1";"1397";"1";"1";"86390";"75000"
"1";"1398";"1";"1";"56500";"44000"
"1";"1398";"2";"1";"56500";"47000"
"1";"1398";"3";"1";"56500";"49000"
"1";"1398";"4";"1";"56500";"49000"
"1";"1398";"5";"1";"56500";"46000"
"1";"1399";"1";"1";"48000";"40000"
"1";"1399";"2";"1";"48000";"48000"
"1";"1400";"1";"1";"86390";"62000"
"1";"1401";"1";"1";"86390";"75000"
"1";"1401";"2";"1";"86390";"75000"
"1";"1401";"3";"1";"86390";"75000"
"1";"1401";"4";"1";"86390";"75000"
"1";"1401";"5";"1";"86390";"75000"
"1";"1402";"1";"1";"86390";"75000"
"1";"1403";"1";"1";"86390";"75000"
"1";"1403";"2";"1";"86390";"62000"
"1";"1403";"3";"1";"86390";"75000"
"1";"1403";"4";"1";"86390";"75000"
"1";"1404";"1";"1";"86390";"75000"
"1";"1404";"2";"1";"86390";"75000"
"1";"1404";"3";"1";"86390";"75000"
"1";"1405";"1";"1";"86390";"75000"
"1";"1405";"2";"1";"86390";"75000"
"1";"1406";"1";"1";"86390";"75000"
"1";"1406";"2";"1";"86390";"75000"
"1";"1407";"1";"1";"86390";"52000"
"1";"1407";"2";"1";"86390";"77000"
"1";"1408";"1";"1";"69750";"57000"
"1";"1409";"1";"1";"69750";"57000"
"1";"1409";"2";"1";"69750";"61000"
"1";"1409";"3";"1";"69750";"61000"
"1";"1409";"4";"1";"69750";"61000"
"1";"1409";"5";"1";"69750";"61000"
"1";"1410";"1";"1";"86390";"75000"
"1";"1410";"2";"1";"86390";"75000"
"1";"1410";"3";"1";"86390";"75000"
"1";"1411";"1";"1";"55000";"48000"
"1";"1411";"2";"1";"55000";"48000"
"1";"1411";"3";"1";"55000";"48000"
"1";"1412";"1";"1";"47000";"37000"
"1";"1412";"2";"1";"47000";"37000"
"1";"1415";"1";"1";"63000";"53000"
"1";"1415";"2";"1";"63000";"53000"
"1";"1416";"1";"1";"55000";"34000"
"1";"1417";"1";"1";"55000";"36000"
"1";"1418";"1";"1";"47000";"37000"
"1";"1418";"2";"1";"47000";"37000"
"1";"1418";"3";"1";"47000";"37000"
"1";"1418";"4";"1";"47000";"37000"
"1";"1418";"5";"1";"47000";"37000"
"1";"1419";"1";"1";"86390";"75000"
"1";"1419";"2";"1";"86390";"75000"
"1";"1420";"1";"1";"55000";"48000"
"1";"1421";"1";"1";"86390";"75000"
"1";"1421";"2";"1";"86390";"75000"
"1";"1421";"3";"1";"86390";"75000"
"1";"1421";"4";"1";"86390";"75000"
"1";"1421";"5";"1";"86390";"71000"
"1";"1421";"6";"1";"86390";"75000"
"1";"1422";"1";"1";"56500";"46000"
"1";"1422";"2";"1";"56500";"48000"
"1";"1422";"3";"1";"56500";"48000"
"1";"1422";"4";"1";"56500";"47000"
"1";"1422";"5";"1";"56500";"48000"
"1";"1423";"1";"1";"47000";"37000"
"1";"1423";"2";"1";"47000";"37000"
"1";"1423";"3";"1";"47000";"37000"
"1";"1423";"4";"1";"47000";"37000"
"1";"1423";"5";"1";"47000";"37000"
"1";"1423";"6";"1";"47000";"39000"
"1";"1423";"7";"1";"47000";"37000"
"1";"1423";"8";"1";"47000";"37000"
"1";"1423";"9";"1";"47000";"37000"
"1";"1423";"10";"1";"47000";"37000"
"1";"1424";"1";"1";"86390";"75000"
"1";"1425";"1";"1";"86390";"52000"
"1";"1425";"2";"1";"86390";"75000"
"1";"1425";"3";"1";"86390";"75000"
"1";"1425";"4";"1";"86390";"75000"
"1";"1426";"1";"1";"69750";"57000"
"1";"1426";"2";"1";"69750";"61000"
"1";"1426";"3";"1";"69750";"41000"
"1";"1426";"4";"1";"69750";"61000"
"1";"1427";"1";"1";"69750";"61000"
"1";"1427";"2";"1";"69750";"57000"
"1";"1428";"1";"1";"57000";"48000"
"1";"1428";"2";"1";"57000";"48000"
"1";"1429";"1";"1";"83000";"70000"
"1";"1429";"2";"1";"83000";"70000"
"1";"1430";"1";"1";"69750";"61000"
"1";"1430";"2";"1";"69750";"61000"
"1";"1431";"1";"1";"69750";"61000"
"1";"1431";"2";"1";"69750";"61000"
"1";"1431";"3";"1";"69750";"57000"
"1";"1432";"1";"1";"69750";"61000"
"1";"1432";"2";"1";"69750";"61000"
"1";"1433";"1";"1";"55000";"40000"
"1";"1433";"2";"1";"55000";"40000"
"1";"1433";"3";"1";"55000";"48000"
"1";"1433";"4";"1";"55000";"48000"
"1";"1434";"1";"1";"90000";"8000"
"1";"1434";"2";"1";"90000";"8000"
"1";"1437";"1";"1";"47000";"37000"
"1";"1437";"2";"1";"47000";"37000"
"1";"1437";"3";"1";"47000";"37000"
"1";"1437";"4";"1";"47000";"37000"
"1";"1437";"5";"1";"47000";"37000"
"1";"1438";"1";"1";"47000";"37000"
"1";"1438";"2";"1";"47000";"37000"
"1";"1438";"3";"1";"47000";"37000"
"1";"1438";"4";"1";"47000";"37000"
"1";"1438";"5";"1";"47000";"37000"
"1";"1441";"1";"1";"86390";"71000"
"1";"1441";"2";"1";"86390";"75000"
"1";"1441";"3";"1";"86390";"75000"
"1";"1441";"4";"1";"86390";"75000"
"1";"1441";"5";"1";"86390";"62000"
"1";"1442";"1";"1";"6500";"4000"
"1";"1443";"1";"1";"6500";"10000"
"1";"1443";"2";"1";"6500";"10000"
"1";"1443";"3";"1";"6500";"10000"
"1";"1443";"4";"1";"6500";"4000"
"1";"1443";"5";"1";"6500";"4000"
"1";"1444";"1";"1";"56500";"44000"
"1";"1444";"2";"1";"56500";"44000"
"1";"1444";"3";"1";"56500";"47000"
"1";"1444";"4";"1";"56500";"48000"
"1";"1445";"1";"1";"56500";"48000"
"1";"1445";"2";"1";"56500";"49000"
"1";"1446";"1";"1";"86390";"75000"
"1";"1446";"2";"1";"86390";"75000"
"1";"1447";"1";"1";"6500";"4000"
"1";"1447";"2";"1";"6500";"4000"
"1";"1447";"3";"1";"6500";"4000"
"1";"1447";"4";"1";"6500";"4000"
"1";"1448";"1";"1";"86390";"75000"
"1";"1449";"1";"1";"86390";"75000"
"1";"1449";"2";"1";"86390";"75000"
"1";"1449";"3";"1";"86390";"75000"
"1";"1449";"4";"1";"86390";"71000"
"1";"1450";"1";"1";"56500";"46000"
"1";"1450";"2";"1";"56500";"46000"
"1";"1450";"3";"1";"56500";"49000"
"1";"1450";"4";"1";"56500";"47000"
"1";"1450";"5";"1";"56500";"47000"
"1";"1450";"6";"1";"56500";"48000"
"1";"1451";"1";"1";"90000";"8000"
"1";"1451";"2";"1";"90000";"8000"
"1";"1452";"1";"1";"86390";"62000"
"1";"1452";"2";"1";"86390";"52000"
"1";"1452";"3";"1";"86390";"75000"
"1";"1453";"1";"1";"6500";"4000"
"1";"1453";"2";"1";"6500";"4000"
"1";"1453";"3";"1";"6500";"4000"
"1";"1453";"4";"1";"6500";"4000"
"1";"1453";"5";"1";"6500";"4000"
"1";"1453";"6";"1";"6500";"4000"
"1";"1454";"1";"1";"103000";"93000"
"1";"1454";"2";"1";"103000";"93000"
"1";"1454";"3";"1";"103000";"93000"
"1";"1455";"1";"1";"86390";"75000"
"1";"1455";"2";"1";"86390";"75000"
"1";"1455";"3";"1";"86390";"75000"
"1";"1456";"1";"1";"86390";"71000"
"1";"1456";"2";"1";"86390";"75000"
"1";"1457";"1";"1";"69750";"57000"
"1";"1457";"2";"1";"69750";"61000"
"1";"1457";"3";"1";"69750";"61000"
"1";"1457";"4";"1";"69750";"61000"
"1";"1458";"1";"1";"69750";"61000"
"1";"1458";"2";"1";"69750";"61000"
"1";"1459";"1";"1";"15500";"10500"
"1";"1459";"2";"1";"15500";"10500"
"1";"1459";"3";"1";"15500";"10500"
"1";"1459";"4";"1";"15500";"10500"
"1";"1459";"5";"1";"15500";"10500"
"1";"1459";"6";"1";"15500";"10500"
"1";"1459";"7";"1";"15500";"10500"
"1";"1459";"8";"1";"15500";"10500"
"1";"1459";"9";"1";"15500";"10000"
"1";"1459";"10";"1";"15500";"10000"
"1";"1460";"1";"1";"15500";"10500"
"1";"1460";"2";"1";"15500";"10000"
"1";"1460";"3";"1";"15500";"10000"
"1";"1460";"4";"1";"15500";"10000"
"1";"1460";"5";"1";"15500";"10000"
"1";"1461";"1";"1";"55000";"40000"
"1";"1461";"2";"1";"55000";"44000"
"1";"1461";"3";"1";"55000";"48000"
"1";"1461";"4";"1";"55000";"48000"
"1";"1462";"1";"1";"69250";"57000"
"1";"1462";"2";"1";"69250";"61000"
"1";"1463";"1";"1";"115000";"80000"
"1";"1463";"2";"1";"115000";"80000"
"1";"1464";"1";"1";"86390";"75000"
"1";"1465";"1";"1";"86390";"75000"
"1";"1466";"1";"1";"86390";"71000"
"1";"1466";"2";"1";"86390";"75000"
"1";"1466";"3";"1";"86390";"75000"
"1";"1466";"4";"1";"86390";"75000"
"1";"1467";"1";"1";"15500";"10500"
"1";"1468";"1";"1";"89120";"75000"
"1";"1468";"2";"1";"89120";"52000"
"1";"1468";"3";"1";"89120";"75000"
"1";"1468";"4";"1";"89120";"75000"
"1";"1468";"5";"1";"89120";"75000"
"1";"1468";"6";"1";"89120";"75000"
"1";"1468";"7";"1";"89120";"75000"
"1";"1469";"1";"1";"55000";"36000"
"1";"1469";"2";"1";"55000";"40000"
"1";"1470";"1";"1";"55000";"48000"
"1";"1471";"1";"1";"89120";"7500"
"1";"1471";"2";"1";"89120";"75000"
"1";"1471";"3";"1";"89120";"75000"
"1";"1472";"1";"1";"89120";"75000"
"1";"1473";"1";"1";"46215";"30000"
"1";"1473";"2";"1";"46215";"20000"
"1";"1473";"3";"1";"46215";"30000"
"1";"1474";"1";"1";"56500";"49000"
"1";"1475";"1";"1";"69250";"37000"
"1";"1475";"2";"1";"69250";"61000"
"1";"1476";"1";"1";"69250";"61000"
"1";"1477";"1";"1";"89120";"75000"
"1";"1477";"2";"1";"89120";"75000"
"1";"1477";"3";"1";"89120";"75000"
"1";"1477";"4";"1";"89120";"75000"
"1";"1478";"1";"1";"89120";"75000"
"1";"1478";"2";"1";"89120";"75000"
"1";"1478";"3";"1";"89120";"75000"
"1";"1478";"4";"1";"89120";"75000"
"1";"1480";"1";"1";"56738";"49000"
"1";"1481";"1";"1";"56738";"40000"
"1";"1481";"2";"1";"56738";"48000"
"1";"1481";"3";"1";"56738";"49000"
"1";"1482";"1";"1";"89120";"52000"
"1";"1482";"2";"1";"89120";"75000"
"1";"1482";"3";"1";"89120";"7500"
"1";"1482";"4";"1";"89120";"75000"
"1";"1482";"5";"1";"89120";"75000"
"1";"1482";"6";"1";"89120";"75000"
"1";"1482";"7";"1";"89120";"75000"
"1";"1482";"8";"1";"89120";"75000"
"1";"1483";"1";"1";"56738";"36000"
"1";"1483";"2";"1";"56738";"34000"
"1";"1483";"3";"1";"56738";"48000"
"1";"1483";"4";"1";"56738";"40000"
"1";"1483";"5";"1";"56738";"40000"
"1";"1483";"6";"1";"56738";"48000"
"1";"1483";"7";"1";"56738";"48000"
"1";"1483";"8";"1";"56738";"49000"
"1";"1484";"1";"1";"89120";"75000"
"1";"1484";"2";"1";"89120";"75000"
"1";"1484";"3";"1";"89120";"67000"
"1";"1484";"4";"1";"89120";"75000"
"1";"1484";"5";"1";"89120";"75000"
"1";"1486";"1";"1";"69250";"61000"
"1";"1487";"1";"1";"69250";"60000"
"1";"1488";"1";"1";"69250";"61000"
"1";"1489";"1";"1";"56500";"49000"
"1";"1489";"2";"1";"56500";"48000"
"1";"1489";"3";"1";"56500";"48000"
"1";"1489";"4";"1";"56500";"48000"
"1";"1489";"5";"1";"56500";"48000"
"1";"1491";"1";"1";"89120";"75000"
"1";"1491";"2";"1";"89120";"75000"
"1";"1491";"3";"1";"89120";"75000"
"1";"1491";"4";"1";"89120";"75000"
"1";"1492";"1";"1";"89120";"7500"
"1";"1492";"2";"1";"89120";"75000"
"1";"1492";"3";"1";"89120";"75000"
"1";"1492";"4";"1";"89120";"75000"
"1";"1493";"1";"1";"69250";"61000"
"1";"1493";"2";"1";"69250";"61000"
"1";"1493";"3";"1";"69250";"61000"
"1";"1493";"4";"1";"69250";"61000"
"1";"1493";"5";"1";"69250";"61000"
"1";"1494";"1";"1";"56738";"48000"
"1";"1495";"1";"1";"69250";"60000"
"1";"1495";"2";"1";"69250";"60000"
"1";"1495";"3";"1";"69250";"60000"
"1";"1495";"4";"1";"69250";"61000"
"1";"1495";"5";"1";"69250";"61000"
"1";"1496";"1";"1";"46215";"30000"
"1";"1496";"2";"1";"46215";"30000"
"1";"1496";"3";"1";"46215";"30000"
"1";"1497";"1";"1";"89120";"77000"
"1";"1497";"2";"1";"89120";"75000"
"1";"1497";"3";"1";"89120";"75000"
"1";"1497";"4";"1";"89120";"75000"
"1";"1497";"5";"1";"89120";"67000"
"1";"1498";"1";"1";"13000";"10500"
"1";"1498";"2";"1";"13000";"10500"
"1";"1499";"1";"1";"25600";"19000"
"1";"1499";"2";"1";"25600";"19000"
"1";"1499";"3";"1";"25600";"19000"
"1";"1500";"1";"1";"46215";"30000"
"1";"1500";"2";"1";"46215";"30000"
"1";"1500";"3";"1";"46215";"30000"
"1";"1501";"1";"1";"89120";"7500"
"1";"1501";"2";"1";"89120";"75000"
"1";"1501";"3";"1";"89120";"75000"
"1";"1502";"1";"1";"89120";"75000"
"1";"1502";"2";"1";"89120";"75000"
"1";"1502";"3";"1";"89120";"75000"
"1";"1503";"1";"1";"69250";"61000"
"1";"1503";"2";"1";"69250";"61000"
"1";"1504";"1";"1";"69250";"61000"
"1";"1505";"1";"1";"56738";"40000"
"1";"1505";"2";"1";"56738";"40000"
"1";"1505";"3";"1";"56738";"48000"
"1";"1506";"2";"1";"120000";"95000"
"1";"1507";"1";"1";"120000";"95000"
"1";"1508";"1";"1";"69250";"60000"
"1";"1508";"2";"1";"69250";"61000"
"1";"1508";"3";"1";"69250";"61000"
"1";"1509";"1";"1";"69250";"61000"
"1";"1509";"2";"1";"69250";"61000"
"1";"1510";"1";"1";"14000";"8500"
"1";"1511";"1";"1";"89120";"75000"
"1";"1512";"1";"1";"89120";"75000"
"1";"1513";"1";"1";"89120";"75000"
"1";"1513";"2";"1";"89120";"75000"
"1";"1513";"3";"1";"89120";"75000"
"1";"1514";"1";"1";"56738";"36000"
"1";"1514";"2";"1";"56738";"48000"
"1";"1515";"1";"1";"89120";"75000"
"1";"1515";"2";"1";"89120";"75000"
"1";"1516";"1";"1";"89120";"75000"
"1";"1516";"2";"1";"89120";"75000"
"1";"1516";"3";"1";"89120";"52000"
"1";"1516";"4";"1";"89120";"75000"
"1";"1517";"1";"1";"56500";"48000"
"1";"1517";"2";"1";"56500";"48000"
"1";"1517";"3";"1";"56500";"49000"
"1";"1517";"4";"1";"56500";"49000"
"1";"1517";"5";"1";"56500";"49000"
"1";"1518";"1";"1";"89120";"75000"
"1";"1518";"2";"1";"89120";"75000"
"1";"1518";"3";"1";"89120";"75000"
"1";"1518";"4";"1";"89120";"75000"
"1";"1518";"5";"1";"89120";"75000"
"1";"1518";"6";"1";"89120";"75000"
"1";"1519";"1";"1";"89120";"75000"
"1";"1520";"1";"1";"89120";"75000"
"1";"1521";"1";"1";"89120";"75000"
"1";"1521";"2";"1";"89120";"75000"
"1";"1521";"3";"1";"89120";"75000"
"1";"1522";"1";"1";"89120";"75000"
"1";"1522";"2";"1";"89120";"75000"
"1";"1523";"1";"1";"110000";"95000"
"1";"1524";"1";"1";"110000";"44000"
"1";"1525";"1";"1";"89120";"75000"
"1";"1525";"2";"1";"89120";"75000"
"1";"1526";"1";"1";"89120";"75000"
"1";"1527";"1";"1";"69250";"37000"
"1";"1527";"2";"1";"69250";"61000"
"1";"1527";"3";"1";"69250";"61000"
"1";"1527";"4";"1";"69250";"61000"
"1";"1528";"1";"1";"69250";"61000"
"1";"1528";"2";"1";"69250";"61000"
"1";"1529";"1";"1";"81000";"70000"
"1";"1530";"1";"1";"69250";"60000"
"1";"1530";"2";"1";"69250";"60000"
"1";"1530";"3";"1";"69250";"60000"
"1";"1530";"4";"1";"69250";"61000"
"1";"1530";"5";"1";"69250";"61000"
"1";"1531";"1";"1";"89120";"77000"
"1";"1531";"2";"1";"89120";"77000"
"1";"1532";"1";"1";"25500";"19000"
"1";"1532";"2";"1";"25500";"19000"
"1";"1532";"3";"1";"25500";"19000"
"1";"1532";"4";"1";"25500";"19000"
"1";"1532";"5";"1";"25500";"19000"
"1";"1532";"6";"1";"25500";"19000"
"1";"1532";"7";"1";"25500";"19000"
"1";"1533";"1";"1";"89120";"75000"
"1";"1533";"2";"1";"89120";"75000"
"1";"1534";"1";"1";"89120";"75000"
"1";"1536";"1";"1";"6500";"4250"
"1";"1536";"2";"1";"6500";"4250"
"1";"1536";"3";"1";"6500";"4000"
"1";"1536";"4";"1";"6500";"4000"
"1";"1537";"1";"1";"24000";"13000"
"1";"1537";"2";"1";"24000";"13000"
"1";"1537";"3";"1";"24000";"19000"
"1";"1537";"4";"1";"24000";"19000"
"1";"1537";"5";"1";"24000";"19000"
"1";"1537";"6";"1";"24000";"19000"
"1";"1537";"7";"1";"24000";"19000"
"1";"1537";"8";"1";"24000";"19000"
"1";"1537";"9";"1";"24000";"19000"
"1";"1538";"1";"1";"78000";"65000"
"1";"1539";"1";"1";"69250";"60000"
"1";"1540";"1";"1";"69250";"61000"
"1";"1540";"2";"1";"69250";"61000"
"1";"1541";"1";"1";"69250";"61000"
"1";"1541";"2";"1";"69250";"61000"
"1";"1542";"1";"1";"89120";"77000"
"1";"1542";"2";"1";"89120";"75000"
"1";"1542";"3";"1";"89120";"75000"
"1";"1542";"4";"1";"89120";"73000"
"1";"1542";"5";"1";"89120";"75000"
"1";"1542";"6";"1";"89120";"75000"
"1";"1543";"1";"1";"53000";"44000"
"1";"1543";"2";"1";"53000";"35000"
"1";"1543";"3";"1";"53000";"48000"
"1";"1543";"4";"1";"53000";"48000"
"1";"1544";"1";"1";"15500";"10000"
"1";"1544";"2";"1";"15500";"10000"
"1";"1544";"3";"1";"15500";"10500"
"1";"1544";"4";"1";"15500";"10500"
"1";"1545";"1";"1";"91500";"77000"
"1";"1546";"1";"1";"91500";"75000"
"1";"1549";"1";"1";"91500";"75000"
"1";"1550";"1";"1";"91500";"75000"
"1";"1551";"1";"1";"69250";"61000"
"1";"1551";"2";"1";"69250";"61000"
"1";"1551";"3";"1";"69250";"61000"
"1";"1551";"4";"1";"69250";"61000"
"1";"1552";"1";"1";"69250";"60000"
"1";"1553";"1";"1";"69250";"60000"
"1";"1554";"1";"1";"91500";"77000"
"1";"1554";"2";"1";"91500";"75000"
"1";"1554";"3";"1";"91500";"75000"
"1";"1554";"4";"1";"91500";"75000"
"1";"1554";"5";"1";"91500";"75000"
"1";"1555";"1";"1";"63000";"53000"
"1";"1555";"2";"1";"63000";"53000"
"1";"1555";"3";"1";"63000";"53000"
"1";"1555";"4";"1";"63000";"55000"
"1";"1555";"5";"1";"63000";"55000"
"1";"1556";"1";"1";"91500";"77000"
"1";"1556";"2";"1";"91500";"75000"
"1";"1556";"3";"1";"91500";"75000"
"1";"1556";"4";"1";"91500";"75000"
"1";"1557";"1";"1";"91500";"75000"
"1";"1557";"2";"1";"91500";"75000"
"1";"1557";"3";"1";"91500";"75000"
"1";"1557";"4";"1";"91500";"73000"
"1";"1558";"1";"1";"69250";"60000"
"1";"1558";"2";"1";"69250";"61000"
"1";"1559";"1";"1";"69250";"61000"
"1";"1560";"1";"1";"46215";"30000"
"1";"1560";"2";"1";"46215";"30000"
